script|job.turtle-danger2.helpProbe:0, player, , "{@player}  Vale... Estoy atascada. ¿Puedes ayudarme, {nameof @guide}?"
script|job.turtle-danger2.helpProbe:1, guide, , "{@guide}   Por supuesto, Oli."
script|job.turtle-danger2.helpProbe:2, , , "Puedes recopilar los datos históricos de población de la {item}sonda{/item} del Sitio O."
script|job.turtle-danger2.backToShip:0, player, , "{@player}   ¿Y ahora qué, {nameof @guide}?"
script|job.turtle-danger2.backToShip:1, guide, , "{@guide}    ¡Tienes que volver al AquaLab para hacer tus experimentos!"
script|job.turtle-danger2.catchStressRanges:0, player, , "{@player} ¿Qué hacemos ahora, {nameof @guide}?"
script|job.turtle-danger2.catchStressRanges:1, guide, , "{@guide}  ¡Tendrás que ir al {m}Laboratorio de experimentos{m/} e investigar los {item}rangos de estrés{/item} de estos organismos!"
script|job.turtle-danger2.catchSyncModel:0, player, , "{@player} ¿Qué hago ahora, {nameof @guide}?"
script|job.turtle-danger2.catchSyncModel:1, guide, , "{@guide} Tienes que utilizar tu Laboratorio de Experimentos para obtener reglamentos sobre los organismos del {h}Sitio O{/h}."
script|job.turtle-danger2.catchSyncModel:2, , , "Luego dirígete al {m}Laboratorio de Modelización{/m} y crea un {item}Modelo Descriptivo{/item}."
script|job.turtle-danger2.catchSyncModel:3, , , "Recuerda que el Modelo Descriptivo debe coincidir con los datos históricos que recopilaste."
script|job.turtle-danger2.catchSyncModel:4, , , "Para saber qué reglas te faltan, comprueba tu {item}Modelo Visual{/item}."
script|job.turtle-danger2.catchVisualize:0, player, , "{@player} Estoy algo atascada."
script|job.turtle-danger2.catchVisualize:1, , , "¿Puedes ayudarme, {nameof @guide}?"
script|job.turtle-danger2.catchVisualize:2, guide, , "{@guide}    Por supuesto, Oli."
script|job.turtle-danger2.catchVisualize:11, guide, , "{@guide}    Tienes todas las reglas que necesitas. Comprueba que tienes todas las tasas del Tanque de Medidas antes de continuar."
script|job.turtle-danger2.catchVisualize:13, guide, , "{@guide}    Aún te faltan algunas reglas de consumición. Quizás deberías echar otro vistazo al Tanque de Observación."
script|job.turtle-danger2.catchVisualize:17, guide, , "{@guide}    Todavía te falta al menos 1 tasa de reproducción. Te sugiero que consultes tu Tanque de Medidas."
script|job.turtle-danger2.catchVisualize:18, guide, , "{@guide}    También deberías asegurarte de que tienes las tasas de estrés y de no estrés."
script|job.turtle-danger2.catchVisualize:22, guide, , "{@guide}    Parece que te faltan algunos organismos del Sitio O."
script|job.turtle-danger2.catchVisualize:24, guide, , "{@guide}    ¿Ya escaneaste algún Pez Ángel?"
script|job.turtle-danger2.catchVisualize:27, guide, , "{@guide}    ¿Ya escaneaste las Cianobacterias?"
script|job.turtle-danger2.catchVisualize:30, guide, , "{@guide}    ¿Ya escaneaste el Coral Cuerno de Alce?"
script|job.turtle-danger2.catchVisualize:33, guide, , "{@guide}    ¿Ya escaneaste las Perlas Marinas?"
script|job.turtle-danger2.catchVisualize:36, guide, , "{@guide}    ¿Ya escaneaste las Tortugas Bobas?"
script|job.turtle-danger2.catchVisualize:39, guide, , "{@guide}    ¿Ya escaneaste la Cherna Americana?"
script|job.turtle-danger2.catchReportBack:0, player, , "{@player}  ¿Qué debo hacer ahora, {nameof @guide}?"
script|job.turtle-danger2.catchReportBack:1, guide, , "{@guide}    ¡Informa a {nameof profBayou}!"
script|job.turtle-danger2.argue.intro:1, profBayou, , "{@profBayou} Vale, Oli. Estoy lista para que me cuentes tus conclusiones."
script|job.turtle-danger2.argue.intro:2, , , "¿Cómo respondieron las poblaciones de tortugas hacia el arrecife?"
script|job.turtle-danger2.argue.intro:3, , , "¡Las poblaciones de tortugas están estables!"
script|job.turtle-danger2.argue.intro:4, , , "Ahorita regreso"
script|job.turtle-danger2.argue.turtlesSafe2:3, profBayou, , "{@profBayou} Interesante. ¿Obtuviste un modelo numérico que describa las poblaciones?"
script|job.turtle-danger2.argue.showClaim:1, , , "Presentar los datos del AQOS"
script|job.turtle-danger2.argue.showClaim:4, , , "Ahorita regreso"
script|job.turtle-danger2.argue.unrelated:1, profBayou, , "{@profBayou} Eso no importa, señorita Ramírez."
script|job.turtle-danger2.argue.giveUp:0, profBayou, , "{@profBayou}Hmmm. Bien, no tardes mucho. Hay demasiado en juego."
script|job.turtle-danger2.argue.complete:1, profBayou, , "{@profBayou}   Parece que se mantienen bien las poblaciones de tortugas."
script|job.turtle-danger2.argue.complete:2, bayouSci, , "{@bayouSci} Eh. Tengo que admitir que no es lo que esperaba."
script|job.turtle-danger2.argue.complete:3, player, , "{@player} Entonces... esto es bueno, ¿no? ¿El arrecife no está haciendo daño a nadie?"
script|job.turtle-danger2.argue.complete:4, profBayou, , "{@profBayou} Aún no tengo datos suficientes para llegar a esa conclusión."
script|job.turtle-danger2.argue.complete:5, bayouSci, , "{@bayouSci}    Por FAVOR..."
script|job.turtle-danger2.argue.complete:6, profBayou, , "{@profBayou}   Necesitaremos un índice más preciso si queremos hacer predicciones con este modelo."
script|job.turtle-danger2.argue.complete:7, , , "Avísame cuando tengas tiempo para otro trabajo, Oli. Seguiremos trabajando."
script|job.turtle-danger2.argue.complete:8, , , "Buen trabajo allá fuera."
script|job.coral-casting-shade.start:0, profCoral, , "{@profCoral}\tGracias, Oli. Me estoy preocupando mucho por el Sitio R."
script|job.coral-casting-shade.start:1, player, , "{@player}\t\t¿Cómo puedo ayudarlo, {nameof @profCoral}?"
script|job.coral-casting-shade.start:2, , , "¿Quieres que entre ahí y limpie toda esa suciedad del agua?"
script|job.coral-casting-shade.start:3, profCoral, , "{@profCoral}¿El Sargazo? Oh, no. Sugiero que vayamos más despacio, Oli."
script|job.coral-casting-shade.start:4, player, , "{@player} ¿Más despacio? Pero... Profe, ¿no es esto urgente?"
script|job.coral-casting-shade.start:5, profCoral, , "{@profCoral} Ay. Aún no tienes aletas y ya quieres nadar."
script|job.coral-casting-shade.start:6, player, , "{@player} ""Aún no tienes aletas y ya quieres nadar."""
script|job.coral-casting-shade.start:7, , , "Mi mami también tiene un dicho así. Aunque la suya hablaba de alas y de volar."
script|job.coral-casting-shade.start:8, , , "De acuerdo. ¿Qué hago primero?"
script|job.coral-casting-shade.start:9, profCoral, , "{@profCoral}\tNecesito que averigües si el sargazo realmente esta estressando el coral. ¿Puede bloquear la luz?"
script|job.coral-casting-shade.start:11, profCoral, , "{@profCoral}\tEmpieza dirijiéndote al {nameof Experimentation} de tu nave."
script|job.coral-casting-shade.start:14, profCoral, , "{@profCoral}\tEmpienza con volver al Sitio R para obtener el historial de población."
script|job.coral-casting-shade.start:16, profCoral, , "{@profCoral}    Empieza con volver al Sitio R para explorar el Sargazo."
script|job.coral-casting-shade.helpScanSargassum:0, player, , "{@player} \t¿Qué debería estar haciendo, {nameof @guide}?"
script|job.coral-casting-shade.helpScanSargassum:1, guide, , "{@guide} \tTendrás que volver al Sitio R y escanear el Sargazo."
script|job.coral-casting-shade.enterAndScannedSargassum:0, player, , "{@player} De acuerdo. A ver."
script|job.coral-casting-shade.enterAndScannedSargassum:1, , , "Ya escaneé el Sargazo... ¿pero cómo obtengo su Historial de Población?"
script|job.coral-casting-shade.enterAndScannedSargassum:2, guide, , "{@guide} Tendrás que encontrar y escanear la Sonda de Población."
script|job.coral-casting-shade.scannedSargassum:0, player, , "{@player} Mmmm. El Sargazo está aquí, pero ¿cómo obtengo su Historial de Población?"
script|job.coral-casting-shade.scannedSargassum:1, guide, , "{@guide}  Tendrás que encontrar la Sonda de Población, Oli."
script|job.coral-casting-shade.helpScanProbe:0, player, , "{@player} \t¿Y ahora qué, {nameof @guide}?"
script|job.coral-casting-shade.helpScanProbe:1, guide, , "{@guide} \tTe sugiero que vuelvas al Sitio R y escanees la Sonda de Población."
script|job.coral-casting-shade.helpScanProbe:2, , , "Eso debería darte los datos históricos de población que necesitas."
script|job.coral-casting-shade.helpScanProbeAtSite:0, player, , "{@player} \t¿Qué hago ahora, {nameof @guide}?"
script|job.coral-casting-shade.helpScanProbeAtSite:1, guide, , "{@guide} \t¡Encuentra y escanea la Sonda de Población!"
script|job.coral-casting-shade.probeScanned:0, guide, , "{@guide} ¡Suficiente trabajo, Oli!"
script|job.coral-casting-shade.probeScanned:1, player, , "{@player} Gracias, {nameof @guide}."
script|job.coral-casting-shade.probeScanned:2, guide, , "{@guide} Debería haber otra sonda con el Historial de Luz de la zona. También tendrás que escanearla."
script|job.coral-casting-shade.gotPopHistory:0, guide, , "{@guide} ¡Trabajo adecuado, Oli!"
script|job.coral-casting-shade.gotPopHistory:1, , , "Es hora de volver al AquaLab y hacer tu experimento."
script|job.coral-casting-shade.helpGoToExperiment:0, player, , "{@player} \t¿Qué hago ahora, {nameof @guide}?"
script|job.coral-casting-shade.helpGoToExperiment:1, guide, , "{@guide}\tDirígete a {nameof Experimentation} y aprende más sobre el Sargazo."
script|job.coral-casting-shade.helpAtExperiment:0, player, , "{@player} \t¿Puedes ayudarme, {nameof @guide}?"
script|job.coral-casting-shade.helpAtExperiment:1, guide, , "{@guide}\tPor supuesto, Oli."
script|job.coral-casting-shade.helpAtExperiment:2, , , "Tienes que determinar si el Sargazo es realmente el culpable de la poca luz que hay en el Sitio R."
script|job.coral-casting-shade.helpAtExperiment:3, guide, , "{@guide}\tTrata de poner un poco de Sargazo en un Tanque de Medidas y comprueba si cambian los niveles de luz."
script|job.coral-casting-shade.startExperiment:1, player, , "{@player} Vale, veamos... Esto suena como un trabajo para nuestro Tanque de Medidas."
script|job.coral-casting-shade.startExperiment:3, player, , "{@player} Hmm. {nameof @guide}, necesito medir cómo afecta el Sargazo al medio ambiente."
script|job.coral-casting-shade.startExperiment:4, guide, , "{@guide} ¡Sí, Oli!"
script|job.coral-casting-shade.startExperiment:5, player, , "{@player} ¿Cómo lo hacemos exactamente?"
script|job.coral-casting-shade.startExperiment:6, guide, , "{@guide} Ah. Ya veo el problema. Ninguno de tus tanques tiene esta capacidad."
script|job.coral-casting-shade.startExperiment:7, , , "Te sugiero que pases por la tienda. Puede que tengan la actualización que necesitas."
script|job.coral-casting-shade.measurementTankSelectWater:0, guide, , "{@guide} Tenemos que empezar con averiguar la tasa de reproducción del Sargazo."
script|job.coral-casting-shade.measurementTankSelectWater:1, guide, , "{@guide} Tienes que coincidir con las condiciones del {m}Sitio R{/m}, así que intenta seleccionar el agua de la {nameof RS-2R}."
script|job.coral-casting-shade.measurementTankSelectSpecies:0, guide, , "{@guide} Ahora añade sólo el Sargazo. No quieres que otras especies afecten tus resultados."
script|job.coral-casting-shade.measurementTankSelectFeatures:0, guide, , "{@guide} Tienes que medir la tasa de reproducción."
script|job.coral-casting-shade.measurementTankSelectFeatures:1, player, , "{@player} Vale, entonces necesito..."
script|job.coral-casting-shade.measurementTankSelectFeatures:2, guide, , "{@guide} Encender el estabilizador del tanque y el alimentador automático."
script|job.coral-casting-shade.measurementTankSelectFeatures:3, player, , "{@player} Ah, sí. Gracias, {nameof @guide}."
script|job.coral-casting-shade.experimentEnd:1, player, , "{@player} Vaya. Esos sargazos crecen muy rápidos."
script|job.coral-casting-shade.experimentEnd:2, guide, , "{@guide}  Sí. Parece que se reproducen rápidamente en su ambiente ideal."
script|job.coral-casting-shade.experimentEndOtherLight:1, guide, , "{@guide}\tNecesitarás estos datos numéricos para realizar simulaciones en el Laboratorio de Modelización."
script|job.coral-casting-shade.experimentEndOtherLight:2, guide, , "{@guide}\tCrea algunos experimentos más para determinar los demás índices que necesitarás para construir un modelo de simulación."
script|job.coral-casting-shade.experimentEndOtherLight:3, guide, , "{@guide}\tUtiliza diferentes combinaciones de entornos que estresen a un organismo, el estabilizador del tanque y el alimentador automático."
script|job.coral-casting-shade.experimentEndOtherCoralGrowStressed:1, guide, , "{@guide}\tNecesitarás estos datos numéricos para realizar simulaciones en el Laboratorio de Modelización."
script|job.coral-casting-shade.experimentEndOtherCoralGrowStressed:2, guide, , "{@guide}\tCrea algunos experimentos más para determinar los demás índices que necesitarás para construir un modelo de simulación."
script|job.coral-casting-shade.experimentEndOtherCoralGrowStressed:3, guide, , "{@guide}\tPuedes utilizar diferentes combinaciones de ambientes que estresan a un organismo, el estabilizador del tanque y el autoalimentador."
script|job.coral-casting-shade.experimentEndOtherCoralGrow:1, guide, , "{@guide}\tNecesitarás estos datos numéricos para realizar simulaciones en el Laboratorio de Modelización."
script|job.coral-casting-shade.experimentEndOtherCoralGrow:2, guide, , "{@guide}\tHaz más experimentos para determinar las demás índices que necesitamos para construir un modelo de simulación."
script|job.coral-casting-shade.experimentEndOtherCoralGrow:3, guide, , "{@guide}\tPuedes utilizar diferentes combinaciones de ambientes que estresan a un organismo, el estabilizador del tanque y el autoalimentador."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:1, guide, , "{@guide}\tParece que aún necesitas probar más experimentos."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:2, guide, , "{@guide}\tNecesitaremos más información para construir un modelo."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:3, guide, , "{@guide}\tTrata de medir el Sargazo con el estabilizador del tanque y el alimentador automático activados."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:6, guide, , "{@guide}\tParece que aún necesitas probar más experimentos."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:7, guide, , "{@guide}\tNecesitaremos más información para construir un modelo."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:8, guide, , "{@guide}\tTrata de medir el Sargazo con el estabilizador del tanque apagado y el autoalimentador activado."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:11, guide, , "{@guide}\tParece que aún necesitas probar más experimentos."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:12, guide, , "{@guide}\tNecesitaremos más información para construir un modelo."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:13, guide, , "{@guide}\tIntenta medir el coral cuerno de ciervo con el estabilizador del acuario y el alimentador automático activados."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:16, guide, , "{@guide}\tParece que aún necesitas probar más experimentos."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:17, guide, , "{@guide}\tNecesitaremos más información para construir un modelo."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:18, guide, , "{@guide}\tIntenta medir el coral cuerno de ciervo en un entorno diferente."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:21, guide, , "{@guide}\tParece que aún necesitas probar más experimentos."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:22, guide, , "{@guide}\tNecesitaremos más información para construir un modelo."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:23, guide, , "{@guide}\tTrata de medir el Coral cuerno de ciervo con el estabilizador del tanque apagado y el autoalimentador encendido."
script|job.coral-casting-shade.helpNeedMeasurementsOutsideTankRoom:0, guide, , "{@guide} Aún necesitas más información sobre cómo se comportan el Sargazo y el Coral cuerno de ciervo."
script|job.coral-casting-shade.helpNeedMeasurementsOutsideTankRoom:1, guide, , "{@guide} Te sugiero que vuelvas al Laboratorio de Experimentos."
script|job.coral-casting-shade.allExperimentsDone:0, player, , "{@player}   Uf. Bien, {nameof @guide}, ¿y ahora qué?"
script|job.coral-casting-shade.allExperimentsDone:1, guide, , "{@guide} Dirígete al Laboratorio de Modelización. ¡Es hora de construir tu modelo!"
script|job.coral-casting-shade.allExperimentsDone:2, player, , "{@player}\tDe acuerdo. Hagámoslo rápido. Apuesto a que el {nameof @profCoral} se está estresando por esperarnos."
script|job.coral-casting-shade.allExperimentsDone:3, guide, , "{@guide} Quizás deberíamos determinar sus Rangos de Estrés."
script|job.coral-casting-shade.allExperimentsDone:4, player, , "{@player}\t¡Ja! {nameof @guide}, hiciste un chiste. Qué coqueto."
script|job.coral-casting-shade.helpAllExperimentsDone:0, guide, , "{@guide}\tDirígete al Laboratorio de Modelización."
script|job.coral-casting-shade.helpAllExperimentsDone:1, guide, , "{@guide} \tTienes que construir un modelo descriptivo de cómo afecta el Sargazo al Coral cuerno de ciervo."
script|job.coral-casting-shade.InterventionModelingSetup:0, player, , "{@player} Sale, {nameof @guide}. ¿Y ahora qué?"
script|job.coral-casting-shade.InterventionModelingSetup:1, guide, , "{@guide} \tAñade los datos que acabas de reunir y pulsa Simulación."
script|job.coral-casting-shade.ModelHelp1:0, player, , "{@player} \t¿Puedes recordarme qué tengo que hacer aquí, {nameof @guide}?"
script|job.coral-casting-shade.ModelHelp1:1, guide, , "{@guide}\tAsegúrate de importar los nuevos hechos que acabas de aprender, y luego pulsa ""Simular"""
script|job.coral-casting-shade.InterventionGetSync:0, guide, , "{@guide}\tAhora tienes que volver a poner en equivalencia los datos históricos."
script|job.coral-casting-shade.ModelHelp2:0, player, , "{@player} \t¿Qué debo hacer ahora?"
script|job.coral-casting-shade.ModelHelp2:1, guide, , "{@guide} \tArrastra los controles deslizantes de la izquierda para igualar los datos históricos, y luego pulsa ""Sincronizar"" para continuar."
script|job.coral-casting-shade.ModelHelp2:2, guide, , "{@guide} \tSi no consigues que los datos históricos coincidan, es posible que primero tengas que dedicar más tiempo en {nameof Experimentation}."
script|job.coral-casting-shade.InterventionModelSyncedImmediate:0, guide, , "{@guide} \t¡Lo hiciste! Un trabajo aceptable, ¡O!"
script|job.coral-casting-shade.InterventionModelSyncedImmediate:1, player, , "{@player} ¡¡Uy! ¡¡Por fin!! No sé cómo el {nameof @profCoral} es tan paciente todo el tiempo."
script|job.coral-casting-shade.InterventionModelSyncedImmediate:2, , , "Aunque supongo que trabajando con tortugas podría ayudar... no tienen mucha prisa."
script|job.coral-casting-shade.ModelHelp3:0, player, , "{@player} \t¿Qué debo hacer ahora?"
script|job.coral-casting-shade.ModelHelp3:1, guide, , "{@guide}\tAhora el gráfico nos muestra una predicción de cómo cambian los niveles de luz con el tiempo."
script|job.coral-casting-shade.ModelHelp3:2, guide, , "{@guide}\tPulsa el botón ""Guardar predicción"" para seguir adelante."
script|job.coral-casting-shade.InterventionModelingGraphComplete:0, player, , "{@player}Lo sabía. Parece que el Sargazo provocó los niveles bajos de luz en el Sitio R."
script|job.coral-casting-shade.InterventionModelingGraphComplete:1, guide, , "{@guide} Sí. Es como lo sospechábamos."
script|job.coral-casting-shade.InterventionModelingGraphComplete:2, , , "¡Es hora de informar al {nameof @profCoral}!"
script|job.coral-casting-shade.helpAfterModel:0, player, , "{@player} \t¿Qué debemos hacer ahora?"
script|job.coral-casting-shade.helpAfterModel:1, guide, , "{@guide}\tDebes regresar a la {m}estación de investigación{/m} con tus descubrimientos."
script|job.coral-casting-shade.modelSuggestions:2, guide, , "{@guide}    ¡Ya terminaste con esta parte! Dirígete a la ficha {h}Describir{/h}."
script|job.coral-casting-shade.modelSuggestions:4, guide, , "{@guide}    Una vez que haygas importado tus hechos y guardado el modelo Visual, ¡estaremos listos para crear nuestro Modelo de descripción!"
script|job.coral-casting-shade.modelSuggestions:8, guide, , "{@guide}    Es hora de comprobar tu modelo en la ficha {h}Describir{/h}."
script|job.coral-casting-shade.modelSuggestions:10, guide, , "{@guide}    Parece que no tenemos suficiente información para completar nuestro modelo con precisión."
script|job.coral-casting-shade.modelSuggestions:11, , , "Busca {h}signos de interrogación{/h} en la interfaz del modelo Visual, esos señalan dónde podemos necesitar más datos."
script|job.coral-casting-shade.suggestReproduce:0, guide, , "{@guide}    ¿Conseguiste todas las frecuencias de reproducción?"
script|job.coral-casting-shade.suggestMeasure:0, guide, , "{@guide}    Quizás nos ayude utilizar el {h}Tanque de Medidas{/h} para encontrar los índices de los comportamientos que no medimos."
script|job.coral-casting-shade.catchScanSarg:0, player, , "{@player} ¿Y ahora qué, {nameof @guide}?"
script|job.coral-casting-shade.catchScanSarg:1, guide, , "{@guide}    Ve al Sitio R y escanea el Sargazo."
script|job.coral-casting-shade.catchPopProbe:0, player, , "{@player} ¿Qué hago ahora, {nameof @guide}?"
script|job.coral-casting-shade.catchPopProbe:1, guide, , "{@guide}    Busca la sonda de población en el Sitio R y escanéala."
script|job.coral-casting-shade.catchChemHistory:0, player, , "{@player} ¿Qué hago ahora?"
script|job.coral-casting-shade.catchChemHistory:1, guide, , "{@guide}    Busca la sonda de química del agua en el Sitio R y escanéala."
script|job.coral-casting-shade.catchSargGrowthRate:0, player, , "{@player} Bien, {nameof @guide}. ¿Qué hago ahora?"
script|job.coral-casting-shade.catchSargGrowthRate:1, guide, , "{@guide}    Pon el {nameof Sargassum} en el Tanque de Medidas y averigua su tasa de reproducción."
script|job.coral-casting-shade.catchSargGrowthRate:2, , , "Puede que tengas que ajustar la configuración del Autoalimentador y del {nameof WaterStabilizer} para obtener las medidas adecuadas."
script|job.coral-casting-shade.catchSargLight:0, player, , "{@player} ¿Qué debería hacer aquí, {nameof @guide}?"
script|job.coral-casting-shade.catchSargLight:1, guide, , "{@guide}    Pon el {nameof Sargassum} en el Tanque de Medidas y averigua cuánta luz consume."
script|job.coral-casting-shade.catchSargLight:2, , , "Puede que tengas que ajustar la configuración del Alimentador Automático y del {nameof WaterStabilizer} para obtener las medidas que necesitas."
script|job.coral-casting-shade.catchCoralGrowthRate:0, player, , "{@player} ¿Y ahora qué, {nameof @guide}?"
script|job.coral-casting-shade.catchCoralGrowthRate:1, guide, , "{@guide}    Coloca el {nameof StaghornCoral} en el Tanque de Medidas en un entorno que no lo estrese."
script|job.coral-casting-shade.catchCoralGrowthStressed:0, player, , "{@player} ¿Qué hago ahora?"
script|job.coral-casting-shade.catchCoralGrowthStressed:1, guide, , "{@guide}    Pon el {nameof StaghornCoral} en el Tanque de Medidas en un entorno que si lo estrese."
script|job.coral-casting-shade.catchSargModel:0, player, , "{@player} ¿Cuál es nuestro siguiente paso, {nameof @guide}?"
script|job.coral-casting-shade.catchSargModel:1, guide, , "{@guide}   Haz un modelo de predicción utilizando el Laboratorio de Modelización basado en el {nameof Sargassum}."
script|job.coral-casting-shade.catchSargArgue:0, player, , "{@player} Entonces, ¿adónde debo ir ahora?"
script|job.coral-casting-shade.catchSargArgue:1, guide, , "{@guide}    ¡Vuelve a la estación para hablar con el {nameof @profCoral}!"
script|job.coral-casting-shade.argue.intro:1, profCoral, , "{@profCoral} Ah. Que bueno. ¡Volviste más rápido de lo que esperaba!"
script|job.coral-casting-shade.argue.intro:2, , , "¿Tienes pruebas de que el Sargazo esté perjudicando al Coral cuerno de ciervo?"
script|job.coral-casting-shade.argue.intro:3, , , "Sí, tengo las pruebas."
script|job.coral-casting-shade.argue.intro:4, , , "No, todavía no."
script|job.coral-casting-shade.argue.intro:5, , , "No creo que el Sargazo sea el problema."
script|job.coral-casting-shade.argue.introRevisit:0, profCoral, , "{@profCoral} Entonces, ¿tienes el modelo que demuestra que el Sargassum perjudica al Coral cuerno de ciervo?"
script|job.coral-casting-shade.argue.introRevisit:1, , , "Sí, tengo las pruebas."
script|job.coral-casting-shade.argue.introRevisit:2, , , "No, todavía no."
script|job.coral-casting-shade.argue.introRevisit:3, , , "No creo que el Sargazo sea el problema."
script|job.coral-casting-shade.argue.noEvidence:0, profCoral, , "{@profCoral} Hmmm. Necesito pruebas antes de poder avanzar, Oli."
script|job.coral-casting-shade.argue.noEvidence:1, , , "Avísame cuando tengas las conclusiones para que las revise."
script|job.coral-casting-shade.argue.disagree:0, profCoral, , "{@profCoral} Bueno... teniendo en cuenta el Sargazo que está cubriendo el Sitio R, me cuesta creerlo."
script|job.coral-casting-shade.argue.disagree:1, profCoral, , "{@profCoral} Está claro que el Sargassum está haciendo <i>algo</i> al ecosistema."
script|job.coral-casting-shade.argue.disagree:2, profCoral, , "{@profCoral} Sólo necesito que lo confirmes con datos."
script|job.coral-casting-shade.argue.yesEvidence:4, , , "Presentar los datos del AQOS"
script|job.coral-casting-shade.argue.yesEvidence:7, , , "Ahorita regreso"
script|job.coral-casting-shade.argue.correctModelSupplied:1, profCoral, , "{@profCoral} Ah. Esto confirma nuestras sospechas."
script|job.coral-casting-shade.argue.correctModelSupplied:2, , , "Gracias, Oli."
script|job.coral-casting-shade.argue.correctModelSupplied:3, player, , "{@player} Entonces... ¿ahora puedo ir a arrancar todo ese Sargazo?"
script|job.coral-casting-shade.argue.correctModelSupplied:4, profCoral, , "{@profCoral} No lo creo, Oli. No tienes la preparación adecuada."
script|job.coral-casting-shade.argue.correctModelSupplied:5, , , "Además... tu mami y yo somos amigos desde muy atrás. No estaría contenta conmigo si te enviara a limpiar algas tóxicas y extremadamente olorosas."
script|job.coral-casting-shade.argue.correctModelSupplied:6, player, , "{@player}   Mi madre no manda aquí, Profe. Ella confió en mí para que saliera por mi cuenta."
script|job.coral-casting-shade.argue.correctModelSupplied:7, profCoral, , "{@profCoral} Aún así. ¿Por qué no me dejas meditarlo?"
script|job.coral-casting-shade.argue.correctModelSupplied:8, , , "Puede que haya una mejor solución..."
script|job.coral-casting-shade.argue.wrongModelSupplied:0, profCoral, , "{@profCoral} Eso no es lo que necesito, Oli."
script|job.coral-casting-shade.argue.wrongModelSupplied:1, , , "Busca un modelo que demuestre que el Sargazo perjudica al Coral cuerno de ciervo."
script|job.coral-casting-shade.argue.giveUp:0, profCoral, , "{@profCoral} No hay prisa, Oli. Si merece el esfuerzo hacer el trabajo, merece el ezfuerzo hacerlo bien. Vuelve aquí cuando haygas terminado."
script|job.coral-eat-seaweed.start:1, player, , "{@player}  Estoy lista, Profe. ¡Tenemos que salvar ese coral!"
script|job.coral-eat-seaweed.start:2, , , "¿Has averiguado qué hacer con el sargazo? ¿Deberíamos salir y empezar a limpiar?"
script|job.coral-eat-seaweed.start:3, profCoral, , "{@profCoral} Tranquilízate, Oli."
script|job.coral-eat-seaweed.start:4, , , "A veces, la mejor forma de deshacerse de algo es añadir otra cosa."
script|job.coral-eat-seaweed.start:5, player, , "{@player} Yo... no lo entiendo."
script|job.coral-eat-seaweed.start:6, profCoral, , "{@profCoral} Necesitamos añadir una nueva especie al Sitio R. Algo que se alimente de Sargazo."
script|job.coral-eat-seaweed.start:7, , , "Necesito que analices las interacciones entre el Sargazo y todo lo que has encontrado hasta ahora."
script|job.coral-eat-seaweed.start:8, player, , "{@player}\t<i>¿Todo lo demás?</i> Pero Profe, ¿Qué pasa si los corales no sobreviven tanto tiempo?"
script|job.coral-eat-seaweed.start:9, , , "¿Y si no encuentro las especies correctas?"
script|job.coral-eat-seaweed.start:10, profCoral, , "{@profCoral} Despacio y con calma, Oli. Tengo fe en ti."
script|job.coral-eat-seaweed.start:11, , , "Ve a hacer algunos experimentos e infórmame cuando haygas terminado."
script|job.coral-eat-seaweed.helpBackAtShip:0, player, , "{@player} \t¿Qué debemos hacer ahora, {nameof @guide}?"
script|job.coral-eat-seaweed.helpBackAtShip:1, guide, , "{@guide}\tDirígite a {nameof Experimentation} e intenta encontrar una especie que te ayude a deshacerte del Sargazo."
script|job.coral-eat-seaweed.startExperiment:0, player, , "{@player} Uf. ¿Estamos haciendo lo correcto, {nameof @guide}?"
script|job.coral-eat-seaweed.startExperiment:1, , , "El coral se está muriendo y nosotros nos escondemos aquí para hacer experimentos."
script|job.coral-eat-seaweed.startExperiment:2, guide, , "{@guide}  Según las notas del {nameof @profCoral}, ésta es la mejor forma de ayudar al coral."
script|job.coral-eat-seaweed.startExperiment:3, player, , "{@player} Correcto. De acuerdo. Concéntrate, Oli."
script|job.coral-eat-seaweed.startExperiment:4, , , "Tenemos que encontrar algo que se coma el Sargazo."
script|job.coral-eat-seaweed.startExperiment:5, guide, , "{@guide} Afirmativo. Tendrás que añadir Sargazo y otro organismo a tu tanque de Observación."
script|job.coral-eat-seaweed.startExperiment:6, , , "Repite el experimento hasta que encuentres algo útil."
script|job.coral-eat-seaweed.helpAtExperiment:0, player, , "{@player} \t¿Puedes recordarme lo que tengo que hacer, {nameof @guide}?"
