ui.save.error, , , "Retrying"
ui.save.complete, , , "Saved!"
ui.loading, , , "Loading..."
ui.options.title, , , "Settings"
ui.argue.claimHeader, , , "Claim"
ui.argue.evidenceHeader, , , "Evidence"
ui.job.postedBy, , , "Posted By:"
ui.worldMap.availableJobsHeader, , , "Available Jobs:"
ui.worldMap.inProgressJobsHeader, , , "In Progress"
ui.worldMap.completedJobsHeader, , , "Completed Jobs:"
ui.worldMap.jobs, , , "Jobs"
ui.interact.examine, , , "Examine"
ui.interact.back, , , "Go Back"
ui.interact.locked, , , "Locked"
ui.staion.exit.tooltip, , , "Return to Site"
ui.station.view.station, , , "Zoom Out"
ui.station.view.shop, , , "Workshop"
ui.station.view.job, , , "Jobs"
ui.interact.map.button, , , "Go"
ui.interact.dive, , , "Dive"
ui.interact.blocked, , , "Blocked"
ui.worldMap.hasInProgress, , , "Your currently assigned Job is at this Station."
ui.worldMap.shipOut, , , "Ship Out"
ui.boot.prompt, , , "Click Or Tap Anywhere To Continue"
ui.boot.ready, , , "Wake"
ui.map.station, , , "Station"
ui.interact.map.shortAndProper, , , "<i>{0}</i>: {1}"
ui.station.leave, , , "Leave Station"
ui.station.warp, , , "Travel to Ship"
ui.loadingStation, , , "Traveling to {map-name}{0}{/map-name}"
ui.scan.progress, , , "Scanning"
ui.level.clearanceLevelLabel, , , "Clearance\nLevel"
ui.dialog.next, , , "Next"
ui.station.view.rescue, , , "Rescue Sam & Co."
ui.loading.lengthy, , , "Your internet connection is slow or unstable."
ui.interact.map.button.final, , , "Go Deeper"
ui.loading.retryPrompt, , , "Your internet connection is slow or unstable.\nDownloading assets has failed."
ui.loading.retryButton, , , "Try Again"
ui.boot.errors, , , "Your internet connection is not ideal.\nLoading times may be affected."
ui.worldMap.legend.current, , , "Current Job"
ui.worldMap.legend.new, , , "Unvisited"
ui.worldMap.shipOutBlocked, , , "Already Here"
ui.worldMap.legend, , , "Legend"
ui.analytics.userCodeReminder, , , "Write down your player code and\nresume your game from anywhere!"
ui.loading.continueButton, , , "Continue"
ui.popup.newItem.header, , , "New Item Acquired!"
ui.popup.newUpgrade.header, , , "New Upgrade Acquired"
ui.popup.newFact.critter.header, , , "New Fact\n<size=80%>{critter-name}{0}"
ui.popup.newFact.ecosystem.header, , , "New Fact\n<size=80%>{env-name}{0}"
ui.popup.newPopulationFact.header, , , "New Population Fact"
ui.popup.upgradedFact.header, , , "Fact Upgraded"
ui.popup.upgradedFact.critter.header, , , "Fact Upgraded\n<size=80%>{critter-name}{0}"
ui.popup.upgradedFact.ecosystem.header, , , "Fact Upgraded\n<size=80%>{env-name}{0}"
ui.popup.factsUpdated.header, , , "Facts Updated"
ui.popup.factsUpdated.critter.header, , , "Facts Updated\n<size=80%>{critter-name}{0}"
ui.popup.factsUpdated.ecosystem.header, , , "Facts Updated\n<size=80%>{env-name}{0}"
ui.popup.newBestiary.critter.header, , , "New Organism Entry\n<size=80%>{critter-name}{0}"
ui.popup.newBestiary.critter.nonLiving.header, , , "New Object Entry\n<size=80%>{critter-name}{0}"
ui.popup.newBestiary.env.header, , , "New Ecosystem Entry\n<size=80%>{env-name}{0}"
ui.popup.newBestiary.specter.header, , , "Data Transmission Received\n<size=80%>{critter-name}{0}"
ui.popup.newBestiary.specter.description, , , "This information requires a {h}private key{/h} to decode.\n<margin-left=1.5em>{0}"
ui.popup.jobComplete.header, , , "Job Completed\n<size=80%>{0}"
ui.popup.jobComplete.description, , , "Nice work!"
ui.popup.jobComplete.cashReward, , , "Earned {cash}{0}{/cash}"
ui.popup.jobComplete.expReward, , , "Earned {exp}{0}{/exp}"
ui.popup.levelUp.header, , , "Rank Up!"
ui.popup.levelUp.description, , , "Your {h}Clearance Level{/h} increased to {0}!"
ui.popup.okay, , , "Okay"
ui.popup.yes, , , "Yes"
ui.popup.no, , , "No"
ui.popup.addToBestiaryButton, , , "Add to AQOS"
ui.popup.dismiss, , , "Dismiss"
ui.popup.presentButton, , , "Present"
ui.popup.knownFactBadge, , , "Already Known"
ui.popup.jobComplete.earned, , , "You earned:"
ui.popup.jobComplete.quote.1, , , "Nice work!"
ui.popup.jobComplete.quote.2, , , "Great job!"
ui.popup.jobComplete.quote.3, , , "Thanks for your help!"
ui.title.new, , , "New Game"
ui.title.continue, , , "Continue Game"
ui.title.start, , , "Start Game"
ui.title.back, , , "Back"
ui.title.usercode, , , "Player Code"
ui.title.idGenerationError.header, , , "Server Error"
ui.title.idGenerationError.description, , , "There was an error on the server when generating your save name:\n<margin=2em>{0}</margin>\n\nPlease try again later."
ui.title.saveError.header, , , "Server Error"
ui.title.saveError.description, , , "There was an error on the server when creating your save:\n<margin=2em>{0}</margin>\n\nPlease try again later."
ui.title.loadError.header, , , "Server Error"
ui.title.loadError.description, , , "There was an error on the server when loading your save:\n<margin=2em>{0}</margin>\n\nPlease try again later."
ui.title.fileMissing.header, , , "Save Not Found"
ui.title.fileMissing.description, , , "A save with the name {h}{0}{/h} does not exist.\n\nCheck that you entered your save name correctly and try again."
ui.title.fileCorrupt.header, , , "Save Invalid"
ui.title.fileCorrupt.description, , , "Your save was found on the server but could not be loaded.\n\nYour save may have been created with an incompatible version of the game.\n\nThis shouldn't occur under normal circumstances, so please report your save name to the developers so we can investigate."
ui.title.earlyAccessFile.header, , , "Unsupported Save Data"
ui.title.earlyAccessFile.description, , , "Your save was created with a pre-launch version of the game.\n\nUnfortunately, due to the significant amount of new content added since that version, we cannot support older save files.\n\nWe're sorry for the inconvenience, but we believe the game is best experienced fresh from this point on."
ui.title.nsf, , , "With Support From"
ui.title.fieldDay, , , "Presents"
ui.title.minimalTitle, , , "Wake"
ui.title.createdBy, , , "Created By:"
ui.title.subtitle, , , "Tales from the AquaLab"
ui.title.workingLabel, , , "working title"
ui.title.emptyPlayerCode, , , "Enter your\nPlayer Code"
ui.title.subtitleA, , , "Tales From The"
ui.title.subtitleB, , , "AQUALAB"
ui.title.credits, , , "Credits"
ui.title.language.english, , , "English"
ui.title.language.spanish, , , "Español"
ui.ship.helm.jobBoard.tooltip, , , "Job Board"
ui.ship.helm.map.tooltip, , , "Map"
ui.ship.exterior.helm.tooltip, , , "Helm"
ui.ship.exterior.modeling.tooltip, , , "Modeling Lab"
ui.ship.exterior.experiment.tooltip, , , "Experiment Lab"
ui.ship.exterior.sub.tooltip, , , "Move Ship"
ui.ship.office.jobBoard.tooltip, , , "Job Board"
ui.ship.modeling.whiteboard.tooltip, , , "Modeling Whiteboard"
ui.ship.modeling.tooltip, , , "Modeling"
ui.ship.exterior.shipMap.tooltip, , , "Ship Map"
ui.ship.exterior.cabin.tooltip, , , "Cabin"
ui.ship.helm.guide.tooltip, , , "Talk to V1ct0r"
ui.ship.map.header, , , "The AquaLab"
ui.ship.map.subheader, , , "Research Vessel"
ui.ship.exterior.quicktravel.tooltip, , , "Quick Travel to Station"
ui.ship.cabin.toDesk, , , "View Journal"
ui.jobBoard.setActive.label, , , "Set as Current"
ui.jobBoard.start.label, , , "Accept Job"
ui.jobBoard.locked.label, , , "Missing Upgrades"
ui.jobBoard.currentStationLabel, , , "Current Location"
ui.jobBoard.listHeader, , , "Job List"
ui.jobBoard.group.active, , , "Current Job"
ui.jobBoard.group.available, , , "Available Jobs"
ui.jobBoard.group.completed, , , "Completed Jobs"
ui.jobBoard.group.inProgress, , , "In Progress Jobs"
ui.jobBoard.group.locked, , , "Locked Jobs"
ui.jobBoard.selectPrompt, , , "Select a Job\nfor details"
ui.jobBoard.rewardsHeader, , , "Rewards"
ui.jobBoard.rewardsNone, , , "None"
ui.jobBoard.activitiesHeader, , , "Activities"
ui.jobBoard.header.available, , , "Available"
ui.jobBoard.header.complete, , , "Complete"
ui.jobBoard.completed.label, , , "Completed"
ui.jobBoard.requiredUpgrades.header, , , "Required Upgrades"
ui.jobBoard.selectPrompt.locked, , , "No Jobs available\n\nUpgrade your tools\nto unlock more"
ui.jobBoard.selectPrompt.none, , , "No Jobs available\n\nCheck other stations\nfor available Jobs"
ui.jobBoard.difficulty.header, , , "Difficulty"
ui.jobBoard.difficulty.experimentation, , , "Experimentation"
ui.jobBoard.difficulty.modeling, , , "Modeling"
ui.jobBoard.difficulty.argumentation, , , "Argumentation"
ui.nav.dive.tooltip, , , "Dive"
ui.nav.map.tooltip, , , "Go To {0}"
ui.nav.dock.tooltip, , , "Dock with Ship"
ui.nav.dock.label, , , "{player-name}'s Ship"
ui.nav.talk.label, , , "Talk"
ui.nav.talk.tooltip, , , "Talk"
ui.nav.examine.label, , , "Examine"
ui.nav.examine.tooltip, , , "Examine"
ui.dive.surface.tooltip, , , "Return to Surface"
ui.dive.surface.label, , , "To Surface"
ui.dive.scan.label, , , "Scan"
ui.dive.scan.tooltip, , , "Switch to Scan Mode"
ui.dive.tag.label, , , "Count"
ui.dive.tag.tooltip, , , "Switch to Population Count Mode"
ui.dive.flashlight.tooltip, , , "Toggle Flashlight"
ui.dive.flashlight.label, , , "Flashlight"
ui.dive.microscope.label, , , "Microscope"
ui.dive.microscope.tooltip, , , "Toggle Microscope"
ui.dive.enter.label, , , "Enter"
ui.dive.surface.label.action, , , "Surface"
ui.dive.descend, , , "Descend"
ui.dive.descend.label, , , "Descend to {0}"
ui.dive.breaker.label, , , "Shatter"
ui.dive.breaker.tooltip, , , "Switch to Ice Breaker Mode"
ui.dive.breaker.button, , , "Charge"
ui.dive.breaker.button.charging, , , "Charging..."
ui.dive.breaker.button.discharging, , , "Discharging"
ui.dive.breaker.button.recharging, , , "Recharging"
ui.dive.station.label.coral, , , "Coral Station"
ui.dive.station.label.kelp, , , "Kelp Station"
ui.dive.station.label.bayou, , , "Bayou Station"
ui.dive.station.label.arctic, , , "Arctic Station"
ui.dive.RS-0-Final.chalDeep.tooltip, , , "Activate Challenger Deep"
ui.dive.final.station.name, , , "Deep Sea Station"
ui.dive.label.final.lowerDepths, , , "Lower Depths"
ui.dive.warning.o2, , , "O2 Warning"
ui.dive.warning.engine, , , "Engine Warning"
ui.dive.warning.pressure, , , "Pressure Warning"
ui.journal.nextPage, , , "Next Page"
ui.journal.prevPage, , , "Previous Page"
ui.journal.personalTag, , , "Personal"
ui.journal.sort, , , "All"
ui.journal.depthsTag, , , "Challenger Deep"
ui.journal.arcticTag, , , "Arctic"
ui.journal.bayouTag, , , "Bayou"
ui.journal.kelpTag, , , "Kelp Forest"
ui.journal.coralTag, , , "Coral Reef"
ui.time.now, , , "Just now"
ui.time.minutes, , , "{0} minutes ago"
ui.time.hours, , , "{0} hours ago"
ui.time.days, , , "{0} days ago"
ui.time.months, , , "{0} months ago"
credits.principal, , , "Principal Investigators"
credits.principal.names, , , "David Gagnon\nRyan Baker\nShari Metcalf"
credits.producers, , , "Producers"
credits.producers.names, , , "David Gagnon\nJennifer Scianna"
credits.creative, , , "Creative Director"
credits.creative.names, , , "Sarah Gagnon"
credits.artMusicDir, , , "Art and Music Director"
credits.artMusicDir.names, , , "Eric Lang"
credits.eduFellowDir, , , "Education Fellows Director"
credits.eduFellowDir.names, , , "Jim Mathews"
credits.mechDesign, , , "Mechanics Design"
credits.mechDesign.names, , , "David Gagnon\nBobby Lockhart\nEric Lang\nPhil Dougherty"
credits.levelDesign, , , "Level Design"
credits.levelDesign.names, , , "Jenn Scianna\nAmy Kamareinen\nAmanda Sommi\nShari Metcalf\nAidan Myers\nLevi Huillet"
credits.uiux, , , "UI/UX Design"
credits.uiux.names, , , "Eric Lang"
credits.2dArt, , , "2d Art & Animation"
credits.2dArt.names, , , "Reyna Groff\nEmily Merideth Lewis\nEric Lang\nMary Benetti"
credits.3dArt, , , "3d Art & Animation"
credits.3dArt.names, , , "Forest San Filippo\nMary Benetti"
credits.story, , , "Story Design"
credits.story.names, , , "Sarah Gagnon\nLindy Biller\nEric Lang\nJenn Scianna"
credits.writing, , , "Writing"
credits.writing.names, , , "Lindy Biller\nSarah Gagnon\nReyna Groff\nLevi Huillet\nErik Zetina"
credits.translanguage, , , "Translanguaging Consultation"
credits.translanguage.names, , , "Mariana Castro\nDiego Román"
credits.music, , , "Original Music"
credits.music.names, , , "Cyril Peck"
credits.sfx, , , "Sound Effects"
credits.sfx.names, , , "Cyril Peck\nAutumn Beauchesne"
credits.engLead, , , "Game Engineering Leadership"
credits.engLead.names, , , "Autumn Beauchesne"
credits.eng, , , "Game Engineering"
credits.eng.names, , , "Levi Huillet\nAlexander Grabowski\nTravis Bird\nPascal King\nMatthew Murphy\nDausi Husaini\nNicholas Spevacek\nAidan Myers"
credits.research, , , "Sites, Species, and Phenomena Research"
credits.research.names, , , "Jenn Scianna\nEmily Merideth Lewis"
credits.sciAdvisor, , , "Aquatic Science Advisor"
credits.sciAdvisor.names, , , "Amy Kamarainen"
credits.tools, , , "Game Development Tooling"
credits.tools.names, , , "Autumn Beauchesne"
credits.analytics, , , "Game Analytics and Visualization"
credits.analytics.names, , , "Luke Swanson\nHaishou Chen\nYuheng Chen\nNicholas Spevacek\nErik Harpstead\nDavid Gagnon"
credits.dataInfrastructure, , , "Game Data Research Infrastructure"
credits.dataInfrastructure.names, , , "Luke Swanson\nChris Dowling\nErik Harpstead\nDavid Gagnon"
credits.dataMiningLead, , , "Educational Data Mining Leadership"
credits.dataMiningLead.names, , , "Ryan Baker"
credits.dataMining, , , "Educational Data Mining"
credits.dataMining.names, , , "Stefan Slater\nAlexis Andres\nJennifer Scianna\nRachel Liu\nDavid Gagnon"
credits.classroomTesting, , , "Classroom Testing and Research"
credits.classroomTesting.names, , , "Shari Metcalf\nAmanda Sommi\nSima Haddadin"
credits.eval, , , "Evaluative Instrument Development"
credits.eval.names, , , "YJ Kim\nShari Metcalf"
credits.qa, , , "Quality Assurance"
credits.qa.names, , , "Shari Metcalf\nLevi Huillet\nAlexander Grabowski\nTravis Bird\nBear Gagnon\nNora Gagnon"
credits.es, , , "Spanish Translation"
credits.es.names, , , "Erik Zetina"
credits.admin, , , "Administrative Support"
credits.admin.names, , , "Catherine Davis\nMaria Huckleberry\nRosie Bell\nGwendolyn Goplin"
credits.itSupport, , , "IT Support"
credits.itSupport.names, , , "Dave Paar\nChris Dowling"
credits.ci, , , "Continuous Integration and Automation"
credits.ci.names, , , "Jeremy Grozavescu\nAutumn Beauchesne"
credits.advisors, , , "Project Advisors"
credits.advisors.names, , , "Kevin Anderson\nJodi Asbell-Clarke\nDoug Clark\nOlivia Dachel\nBen Stern\nDan White"
credits.fellowshipEval, , , "Educator Fellowship Evaluation"
credits.fellowshipEval.names, , , "Rebecca Cors\nJim Mathews"
credits.fellows, , , "Educator Fellows"
credits.fellows.names1, , , "Michael Alger\nJoy Aragones\nTim Bartz\nKathy Biernat\nAndrea Christopherson\nOlivia Dachel\nAlex Devaux\nKatelynn Dorn\nCraig Fischer\nCorey Foght\nJeanine Gelhaus\nAmy Hahn\nMichelle Heeg\nMichele Huppert\nKirsten Johnson"
credits.fellows.names2, , , "Kristyn Joyes\nRobyn Kademan\nJenny Karpelenia\nTodd Kautzer\nSedate Kohler\nDavid Liebhard\nKaitlyn Maratik\nHeather Meixelsperger\nJoe Riederer\nBen Stern\nBayli Vacho\nAshley Van Ooyen\nBeth Patsches Wade\nAbby Zuberbier"
credits.studentTesting, , , "Testing Provided by Students of"
credits.studentTesting.names, , , "Cardinal Heights Upper Middle School, Sun Prairie, WI\nDe Soto Middle School, De Soto, WI\nDeForest Area High School, DeForest, WI\nEmanuel Lutheran, New London, WI\nFox Valley Lutheran High School, Appleton, WI\nHowards Grove School District\nMenomonie High School, Menomonie, WI\nMerrill High School, Merrill, WI\nMontello School District\nMount Olive Lutheran School, Appleton, WI\nNikolay Middle School, Cambridge, WI\nNotre Dame School of Milwaukee, Milwaukee, WI\nOregon Middle School, Oregon, WI\nPittsville School District\nPrairie River Middle School, Merrill, WI\nReedsburg Area High School, Reedburg, WI\nRiver Valley Middle School, Spring Green, WI\nSauk Prairie High School, Prairie du Sac, WI\nSun Prairie High School, Sun Prarie, WI\nThe Prairie School, Racine, WI\nWayne Bartels Middle School, Portage, WI\nWhitman Middle School, Wauwatosa, WI\nWisconsin Rapids Area Middle School, Wisconsin Rapids, WI\nWisconsin Virtual School"
credits.thanks, , , "Special Thanks"
credits.thanks.names, , , "Courtney Bell\nKurt Brown\nTeresa Mason\nLaurel White\nEthan Cayko\nRaquel Conley\nAustin Delany\nMichael Gi\nAdam Hinterthuer\nUW-Madison Limnology Department\nLexi Monroe\nRobert Russell"
credits.funding, , , "Funding Provided by:"
credits.funding.names, , , "National Science Foundation\n<size=80%><#01E8DB>DRL #1907384, DRL #1907398, and DRL #1907437"
credits.thanksForPlaying, , , "Thank you for playing!"
ExperimentResponses|partner.talk.experiment.behavior.newObservation.1:1, guide, , "{@guide}    Nice one!"
ExperimentResponses|partner.talk.experiment.behavior.newObservation.2:1, guide, , "{@guide}    Good catch."
ExperimentResponses|partner.talk.experiment.behavior.idle.nothingLeft.1:0, guide, , "{@guide}    I think we've learned all that we can from this experiment."
ExperimentResponses|partner.talk.experiment.behavior.idle.nothingLeft.2:0, guide, , "{@guide}    You've been pretty thorough here! I doubt we'll learn anything more from this experiment."
ExperimentResponses|partner.talk.experiment.behavior.idle.nothingLeft.missedSome.1:0, guide, , "{@guide}    Well, we might have missed something... we should finish up and restart this experiment."
ExperimentResponses|partner.talk.experiment.behavior.idle.nothingLeft.missedSome.2:0, guide, , "{@guide}    I feel like we missed something... we should finish this up and restart the experiment."
ExperimentResponses|partner.talk.experiment.behavior.idle.somethingLeft.noCircles.1:0, guide, , "{@guide}    Let's be patient, I think there might be something here to observe."
ExperimentResponses|partner.talk.experiment.behavior.idle.somethingLeft.noCircles.2:0, guide, , "{@guide}    I'm pretty sure there's something new here to observe..."
ExperimentResponses|partner.talk.experiment.behavior.idle.somethingLeft.1:0, guide, , "{@guide}    Let's wait for another opportunity to observe a behavior."
ExperimentResponses|partner.talk.experiment.behavior.idle.somethingLeft.2:0, guide, , "{@guide}    We've already seen something - maybe there's something else to observe?"
ExperimentResponses|partner.talk.experiment.generic.observation-tank.intro:0, guide, , "{@guide}\tThis is your {h}{nameof ObservationTank}{/h}."
ExperimentResponses|partner.talk.experiment.generic.observation-tank.intro:1, , , "Click {h}Add Water{/h} to fill the tank."
ExperimentResponses|partner.talk.experiment.generic.observation-tank.intro:2, , , "Select an {h}Environment{/h} and choose which organisms to include."
ExperimentResponses|partner.talk.experiment.generic.observation-tank.intro:3, , , "Then click {h}Run Experiment{/h} and record how the different life forms interact!"
ExperimentResponses|partner.talk.experiment.generic.stress-tank.intro:0, guide, , "{@guide}\tThis is the {h}{nameof StressTank}{/h}."
ExperimentResponses|partner.talk.experiment.generic.stress-tank.intro:1, , , "Once you start an experiment, there will be sliders on the bottom."
ExperimentResponses|partner.talk.experiment.generic.stress-tank.intro:2, , , "Moving the sliders affects the tank conditions."
ExperimentResponses|partner.talk.experiment.generic.stress-tank.intro:3, , , "They will auto adjust to make sure the organisms don't get hurt."
ExperimentResponses|partner.talk.experiment.generic.stress-tank.outro:0, guide, , "{@guide}\tAdequate work, O!"
ExperimentResponses|partner.talk.experiment.generic.stress-tank.outro:1, player, , "{@player}\tHmm. Can you remind me what this all means, {nameof @guide}?"
ExperimentResponses|partner.talk.experiment.generic.stress-tank.outro:2, guide, , "{@guide}\tCertainly, O."
ExperimentResponses|partner.talk.experiment.generic.stress-tank.outro:3, , , "For each environment variable, the bars show values from low to high."
ExperimentResponses|partner.talk.experiment.generic.stress-tank.outro:4, guide, , "{@guide}\tThe grayed parts show the range where the organism is stressed."
ExperimentResponses|partner.talk.experiment.generic.stress-tank.outro:5, player, , "{@player} \tGot it. So basically... we're getting the ranges of conditions that stress the organism?"
ExperimentResponses|partner.talk.experiment.generic.stress-tank.outro:6, guide, , "{@guide}\tExactly."
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.intro:0, guide, , "{@guide}\tThis is the {h}{nameof MeasurementTank}{/h}."
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.intro:1, , , "We can use it to gather numerical facts that we'll need to run simulations in the Modeling Lab."
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.intro:2, , , "First you will select an {h}Environment{/h}."
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.intro:3, , , "Some environments will stress organisms, others will not. Don't be afraid to select ecosystems outside of your current job!"
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.intro:4, , , "Then you will select the {h}Organisms{/h} you are trying to measure something about."
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.intro:5, , , "After that, you can set the {nameof WaterStabilizer} or the {nameof AutoFeeder} if you have them."
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.intro:6, , , "Click the {h}Add Water{/h} button to get started!"
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.request-intro:0, guide, , "{@guide}\tThis is your {h}{nameof MeasurementTank}{/h}."
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.request-intro:1, , , "Use it to gather measurements that you'll need for Modeling Lab simulations!"
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.request-intro:2, , , "First, select an {h}Environment{/h}."
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.request-intro:3, , , "Some environments will stress organisms. Others will not."
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.request-intro:4, , , "Don't be afraid to select ecosystems outside of your current job."
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.request-intro:5, , , "Next, select your {h}Organisms{/h}."
ExperimentResponses|partner.talk.experiment.generic.measurement-tank.request-intro:6, , , "Then set the {nameof WaterStabilizer} or the {nameof AutoFeeder}, if you have them."
ExperimentResponses|partner.talk.experiment.generic.features.intro:0, guide, , "{@guide}\tHere is where you can modify tank features to measure different types of facts."
ExperimentResponses|partner.talk.experiment.generic.features.intro:1, , , "Deactivate the {h}{nameof WaterStabilizer}{/h} if you want to see how an organism affects its environment,"
ExperimentResponses|partner.talk.experiment.generic.features.intro:2, , , "or turn off the {nameof AutoFeeder} if you want to measure eating rates."
ExperimentResponses|partner.talk.experiment.generic.features.intro:-163, , , "Leaving both active will allow you to measure reproduction rates."
script|job.above-n-below.start:0, profArctic, , "{@profArctic} Thank you, Ollie!"
script|job.above-n-below.start:1, , , "I noticed from the probe data that some other species live in the {m}Ephemeral Impasse{/m}."
script|job.above-n-below.start:2, , , "I'm so curious to find out whether they interact with the Ribbon Seals!"
script|job.above-n-below.start:3, , , "Wish I could figure it out myself... it seems like there's never enough time."
script|job.above-n-below.start:4, player, , "{@player}     Well, you are running an entire science station in extreme conditions, in what a lot of people would call the middle of nowhere."
script|job.above-n-below.start:5, profArctic, , "{@profArctic}  Ha. Well, it may be the middle of nowhere, but it's our middle of nowhere."
script|job.above-n-below.start:6, , , "And it's not a bad view, either."
script|job.above-n-below.start:7, , , "Anyhow, what do you say, Ollie? Can you make a {h}Visual Model{/h} of how all the species interact?"
script|job.above-n-below.start:8, player, , "{@player}      I'd love to. I'll let you know what I find out!"
script|job.above-n-below.speciesScanned:0, guide, , "{@guide}        Now that we have these species scanned and counted, let's drop them in the observation tank."
script|job.above-n-below.experimentsCompleted:0, guide, , "{@guide}        Time to head to the modeling lab to show how seals and other species interact."
script|job.above-n-below.modelCompleted:0, guide, , "{@guide}        Looks good! {nameof @profArctic} is waiting."
script|job.above-n-below.catchScanNew:0, guide, , "{@guide}        Head to {nameof RS-4Y} and scan the species there."
script|job.above-n-below.catchCountNew:0, guide, , "{@guide}        Count the species in the {nameof RS-4Y}."
script|job.above-n-below.catchExperimentInteractions:0, guide, , "{@guide}        Place seals in the observation tank with other species they could interact with from {nameof RS-4Y}."
script|job.above-n-below.catchCreateModel:0, guide, , "{@guide}        Take what you learned from experimentation and create a Visual Model out of it."
script|job.above-n-below.catchReportBack:0, guide, , "{@guide}        Report back to {nameof @profArctic}."
script|job.above-n-below.argue.intro:1, profArctic, , "{@profArctic}   Do the seals and bottom-dwelling species interact?"
script|job.above-n-below.argue.intro:2, , , "Yes"
script|job.above-n-below.argue.intro:3, , , "No"
script|job.above-n-below.argue.intro:4, , , "Let me get back to you."
script|job.above-n-below.argue.showClaimYes:0, profArctic, , "{@profArctic}   Can I see your model?"
script|job.above-n-below.argue.showClaimYes:2, , , "Present facts from AQOS"
script|job.above-n-below.argue.showClaimYes:5, , , "Let me get back to you."
script|job.above-n-below.argue.unrelatedYes:1, profArctic, , "{@profArctic} Huh. That's interesting, Ollie, but it's not really relevant."
script|job.above-n-below.argue.retryYes:1, profArctic, , "{@profArctic}   Hmm, I'm not sure I see how based on your model."
script|job.above-n-below.argue.retryYes:2, , , "Want to try again?"
script|job.above-n-below.argue.showClaimNo:0, profArctic, , "{@profArctic}   Can I see your model?"
script|job.above-n-below.argue.showClaimNo:2, , , "Present facts from AQOS"
script|job.above-n-below.argue.showClaimNo:5, , , "Let me get back to you."
script|job.above-n-below.argue.unrelatedNo:1, profArctic, , "{@profArctic} Huh. That's interesting, Ollie, but it's not really relevant."
script|job.above-n-below.argue.giveUp:0, profArctic, , "{@profArctic} No problem, Ollie. Just let me know when you're ready."
script|job.above-n-below.argue.giveUpNoClaim:0, profArctic, , "{@profArctic} No problem, Ollie. Just let me know when you're ready."
script|job.above-n-below.argue.completeNo:1, profArctic, , "{@profArctic} Oh, this is fascinating!"
script|job.above-n-below.argue.completeNo:2, , , "So it seems the Ribbon Seals and the other species don't really interact..."
script|job.above-n-below.argue.completeNo:3, , , "Except through detritus, I guess."
script|job.above-n-below.argue.completeNo:4, , , "Thank you, Ollie. I've been wondering about that place for years!"
script|job.arctic-cause-of-death.start:0, arcticSci, , "{@arcticSci} Ah! Looking to do more detective work?"
script|job.arctic-cause-of-death.start:1, player, , "{@player}    I guess so. I've been wondering about what could've happened to Linda."
script|job.arctic-cause-of-death.start:2, , , "How did she die? What happened to her?"
script|job.arctic-cause-of-death.start:3, arcticSci, , "{@arcticSci} I've been wondering the same, Ollie."
script|job.arctic-cause-of-death.start:4, , , "I have two theories: poor water conditions, or a lack of food."
script|job.arctic-cause-of-death.start:5, , , "You'll need to check into each theory and decide which is most plausible."
script|job.arctic-cause-of-death.start:9, arcticSci, , "{@arcticSci}   We already know that {pluralnameof BowheadWhale} eat both diatoms and ice algae."
script|job.arctic-cause-of-death.start:10, , , "This data should be useful to you here."
script|job.arctic-cause-of-death.start:16, arcticSci, , "{@arcticSci}   In my work, I've already obtained the water conditions that cause stress to Bowhead Whales."
script|job.arctic-cause-of-death.start:17, , , "You'll be able to compare this to the conditions at {h}Site W{/h}."
script|job.arctic-cause-of-death.switchToJob:1, arcticSci, , "{@arcticSci}   Glad to see you returning to this job, Ollie!"
script|job.arctic-cause-of-death.switchToJob:2, player, , "{@player}      Of course. We need to find out what happened to Linda."
script|job.arctic-cause-of-death.switchToJob:3, , , "Though I have no idea what these whales eat, so I'm not sure how helpful I'll be."
script|job.arctic-cause-of-death.switchToJob:4, arcticSci, , "{@arcticSci}    Oh dear. I'm sorry, Ollie. I meant to tell you last time!"
script|job.arctic-cause-of-death.switchToJob:5, , , "In the course of my work, I've learned that these whales eat both diatoms and ice algae."
script|job.arctic-cause-of-death.switchToJob:6, player, , "{@player}       Oh, that's great! Thanks, Professor."
script|job.arctic-cause-of-death.switchToJob:12, arcticSci, , "{@arcticSci}  It looks like you've obtained the water conditions at {h}Site W{/h}."
script|job.arctic-cause-of-death.switchToJob:13, , , "You can compare those with the water conditions that stress the Bowhead Whales. See if it matches up."
script|job.arctic-cause-of-death.helpLost:0, player, , "{@player}  Hey {nameof @guide}... I'm a little lost."
script|job.arctic-cause-of-death.helpLost:1, guide, , "{@guide}   Don't worry, O. Our map and compass are fully operational."
script|job.arctic-cause-of-death.helpLost:2, player, , "{@player}   No. I mean... what are we supposed to do here?"
